lemma,level,english,example_de,example_en,gender,plural,approved,sources_csv,source_notes
Katastrophe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Katastrophe
Kauf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kauf
Kellner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kellner
Kellnerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kellnerin
Kennzeichen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kennzeichen
Kerze,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kerze
Kindheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kindheit
Kissen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kissen
Kiste,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kiste
Klassenarbeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klassenarbeit
Klick,B1,,,,"der, das",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klick
Klima,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klima
Klimaanlage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klimaanlage
Klingel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klingel
Klinik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klinik
Kloß,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Klo%C3%9F
Kneipe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kneipe
Knie,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Knie
Knochen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Knochen
Knopf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Knopf
Knödel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kn%C3%B6del
Koch,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Koch#1
Kommunikation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kommunikation
Kompromiss,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kompromiss
Konferenz,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Konferenz
Konfitüre,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Konfit%C3%BCre
Konflikt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Konflikt
Konkurrenz,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Konkurrenz
Konsulat,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Konsulat
Konsum,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Konsum#1
Kontrolle,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kontrolle
Kopie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kopie
Kopierer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kopierer
Korridor,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Korridor
Kosten,B1,,,,,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kosten
Kostüm,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kost%C3%BCm
Kraft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kraft
Kraftfahrzeug,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kraftfahrzeug
Kraftwerk,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kraftwerk
Kranke,B1,,,,"die, der",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kranke
Krankenpfleger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Krankenpfleger
Krankenschwester,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Krankenschwester
Krankenwagen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Krankenwagen
Kreis,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kreis
Kreuz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kreuz
Krieg,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Krieg
Kriminalpolizei,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kriminalpolizei
Krise,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Krise
Kritik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kritik
Kuli,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kuli#2
Kunststoff,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kunststoff
Kursleiter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kursleiter
Kursleiterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kursleiterin
Kurve,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kurve
Kuss,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kuss
Kuvert,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Kuvert
Kälte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%A4lte
Käufer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%A4ufer
Käuferin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%A4uferin
Köchin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%B6chin
König,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%B6nig
Kündigung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%BCndigung
Künstler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%BCnstler
Künstlerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%BCnstlerin
Küste,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/K%C3%BCste
Lage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lage
Lager,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lager
Landung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Landung
Landwirtschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Landwirtschaft
Langeweile,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Langeweile
Langweile,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Langweile
Laster,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Laster#2
Laufwerk,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Laufwerk
Laune,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Laune
Lautsprecher,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lautsprecher
Lebenslauf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lebenslauf
Leder,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leder
Lehre,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lehre#1
Lehrerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lehrerin
Lehrling,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lehrling
Lehrstelle,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lehrstelle
Leistung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leistung
Leiter,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leiter#1; https://www.dwds.de/wb/Leiter#2
Leiterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leiterin
Leitung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leitung
Lerner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lerner
Lernerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lernerin
Leser,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leser#1
Leserin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Leserin#1
Lexikon,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lexikon
Lieferung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lieferung
Lift,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lift
Limonade,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Limonade
Linie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Linie
Lippe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lippe
Liste,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Liste
Literatur,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Literatur
Loch,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Loch
Lohn,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Lohn
Luft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Luft
Länge,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/L%C3%A4nge
Lärm,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/L%C3%A4rm
Magazin,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Magazin
Mahlzeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mahlzeit
Mahnung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mahnung
Mal,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mal#2
Maler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Maler
Malerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Malerin
Mangel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mangel#1
Mappe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mappe
Margarine,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Margarine
Marille,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Marille
Marke,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Marke
Marmelade,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Marmelade
Material,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Material
Matura,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Matura
Mauer,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mauer
Mechaniker,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mechaniker
Mechanikerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mechanikerin
Medium,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Medium
Medizin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Medizin
Mehl,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mehl
Mehrheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mehrheit
Mehrwertsteuer,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mehrwertsteuer
Meister,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Meister
Meldung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Meldung
Mensa,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mensa
Menü,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Men%C3%BC
Metall,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Metall
Methode,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Methode
Metropole,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Metropole
Metzger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Metzger
Mieter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mieter
Mieterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mieterin
Migrant,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Migrant
Migrantin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Migrantin
Migration,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Migration
Minderheit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Minderheit
Mitarbeiterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mitarbeiterin
Mitglied,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mitglied
Mobilbox,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mobilbox
Mobilität,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mobilit%C3%A4t
Modell,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Modell
Mond,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mond
Monitor,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Monitor
Motorrad,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Motorrad
Musiker,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Musiker
Musikerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Musikerin
Muskel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Muskel
Mut,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Mut
Muttersprache,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Muttersprache
Märchen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%A4rchen
Möglichkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%B6glichkeit
Möhre,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%B6hre
Müesli,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%BCesli
Mühe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%BChe
Müllabfuhr,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%BCllabfuhr
Mülltonne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%BClltonne
Münze,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%BCnze
Müsli,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/M%C3%BCsli
Nachfrage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nachfrage
Nachhilfe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nachhilfe
Nachspeise,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nachspeise
Nacht,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nacht
Nachteil,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nachteil
Nachwuchs,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nachwuchs
Nadel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nadel
Nagel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nagel
Nahrungsmittel,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nahrungsmittel
Nase,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nase
Nebel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nebel
Neffe,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Neffe
Nerv,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nerv
Netz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Netz
Netzwerk,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Netzwerk
Neuigkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Neuigkeit
Nichte,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nichte
Nichtraucher,B1,,,,"der, das",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nichtraucher
Nichtraucherin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Nichtraucherin
Not,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Not
Notaufnahme,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Notaufnahme
Notausgang,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Notausgang
Notfall,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Notfall
Notruf,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Notruf
Ober,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ober#1
Obers,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Obers
Ofen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ofen
Onkel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Onkel#1
Oper,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Oper
Operation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Operation
Opfer,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Opfer
Orchester,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Orchester
Ordination,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ordination
Ordner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ordner
Organisation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Organisation
Original,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Original
Ozean,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ozean
Panne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Panne
Paradeiser,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Paradeiser
Passagier,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Passagier
Passagierin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Passagierin
Patient,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Patient
Patientin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Patientin
Pech,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pech#2
Pension,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pension#1; https://www.dwds.de/wb/Pension#2
Pensionist,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pensionist
Pensionistin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pensionistin
Perron,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Perron
Personal,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Personal
Personalie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Personalie
Personenstand,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Personenstand
Pfanne,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pfanne
Pfeffer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pfeffer
Pflaster,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pflaster
Pflaume,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pflaume
Pfleger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pfleger
Pflegerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pflegerin
Pflicht,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pflicht
Phantasie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Phantasie
Photograph,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Photograph
Photographie,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Photographie
Picknick,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Picknick
Pille,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pille
Pilz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pilz
Planung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Planung
Plastik,B1,,,,"das, der",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Plastik#2
Politik,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Politik
Politiker,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Politiker
Politikerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Politikerin
Polizist,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Polizist
Polizistin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Polizistin
Portemonnaie,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Portemonnaie
Portmonee,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Portmonee
Poulet,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Poulet
Praktikant,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Praktikant
Praktikantin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Praktikantin
Produktion,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Produktion
Professor,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Professor
Professorin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Professorin
Profi,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Profi
Profisportler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Profisportler
Profisportlerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Profisportlerin
Protest,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Protest
Prozess,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Prozess
Präsentation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Pr%C3%A4sentation
Publikum,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Publikum
Punkt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Punkt
Puppe,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Puppe
Qualifikation,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Qualifikation
Quartier,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Quartier
Quittung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Quittung
Rabatt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rabatt
Radfahrer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Radfahrer
Radfahrerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Radfahrerin
Rahm,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rahm
Rand,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rand
Rasen,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rasen
Rat,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rat
Ratschlag,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Ratschlag
Raucher,B1,,,,"der, das",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Raucher
Raucherin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Raucherin
Reaktion,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reaktion
Realität,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Realit%C3%A4t
Recherche,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Recherche
Rechner,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rechner
Recht,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Recht
Rede,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rede
Referat,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Referat
Reform,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reform
Regal,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Regal#1
Regel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Regel
Region,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Region
Reihenfolge,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reihenfolge
Reklame,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reklame
Rekord,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rekord
Religion,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Religion
Rente,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Rente
Reportage,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reportage
Reporter,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reporter
Reporterin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Reporterin
